Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
LifeCare Pregnancy Center (Elevate Life affiliate),204 LaBree Ave N,Thief River Falls,Minnesota (MN),56701,,www.lifecaretrf.org,"https://www.google.com/maps/place/Thief+River+Falls+LifeCare+Center/@48.118295,-96.179888,15z/data=!4m5!3m4!1s0x0:0x3733ea473af29f5!8m2!3d48.118295!4d-96.179888",,
NewLife Support Center (formerly Wadena Area CPC) - Elevate Life affiliate,Emerson Ave SE,Wadena,Minnesota (MN),56482,,https://www.newlifesupportcenter.org/,"https://www.google.com/maps/place/Wadena+Area+Crisis+Pregnancy/@46.439458,-95.136284,15z/data=!4m5!3m4!1s0x0:0x430847d2333876f7!8m2!3d46.439458!4d-95.136284",,
Elevate Pregnancy and Family Resource Center (formerly Birthline),376 3rd St NE,Waite Park,Minnesota (MN),56387,,https://www.elevatestcloud.org/,"https://www.google.com/maps/place/Elevate+Pregnancy+and+Family+Resource+Center+(formerly+Birthline)/@45.5581401,-94.2075179,15z/data=!4m5!3m4!1s0x0:0x6e0cb7fede5475f3!8m2!3d45.5581401!4d-94.2075179",,
Pregnancy Resource Center,141 Waite Ave. North,Waite Park,Minnesota (MN),56387,,www.preghelp.com,"https://www.google.com/maps/place/Pregnancy+Resource+Center/@45.5558891,-94.2142439,15z/data=!4m5!3m4!1s0x0:0x97cfa4eddb6d6bd3!8m2!3d45.5558891!4d-94.2142439",,
Walker Area Pregnancy Center,102 8th St. North,Walker,Minnesota (MN),56484,,https://pregnancyhelpmn.com/,"https://www.google.com/maps/place/Walker+Area+Pregnancy+Support+Center/@47.1021703,-94.5872625,15z/data=!4m5!3m4!1s0x0:0x18e7034f35a05ae0!8m2!3d47.1021703!4d-94.5872625",,
Wakota - A Guiding Star Center (Elevate Life affiliate),1140 Robert St South,West Saint Paul,Minnesota (MN),55118,,https://guidingstarwakota.org/,"https://www.google.com/maps/place/Wakota+-+A+Guiding+Star+Center/@44.9095331,-93.0833946,15z/data=!4m5!3m4!1s0x0:0x73738d5a527abd10!8m2!3d44.9095331!4d-93.0833946",,
Wakota Life-Care Center,1140 Robert Street South,West St. Paul,Minnesota (MN),55118,(651) 457-1195,https://guidingstarwakota.org/,,https://www.facebook.com/guidingstarwakota/,https://www.yelp.com/biz/wakota-life-care-centers-saint-paul
Hope Pregnancy Center (Elevate Life affiliate),1520 Mavis Lane SE,Willmar,Minnesota (MN),56201,,https://findhopepc.com/,"https://www.google.com/maps/place/Hope+Pregnancy+Center/@45.1096485,-95.0237929,15z/data=!4m5!3m4!1s0x0:0x768ac6bcc1a360c9!8m2!3d45.1096485!4d-95.0237929",https://www.facebook.com/hopepregnancy/?fref=ts,
Birthright Winona,920 W 5th St,Winona,Minnesota (MN),55987,,https://birthrightwinona.com/,"https://www.google.com/maps/place/Birthright+of+Winona/@44.054186,-91.661404,15z/data=!4m5!3m4!1s0x0:0x7edf2badd4b8e2c6!8m2!3d44.054186!4d-91.661404",,
Woodbury Options for Women (Elevate Life affiliate),"1000 Radio Drive, Suite 100",Woodbury,Minnesota (MN),55125,,https://www.woodburyoptionsforwomen.com/ and www.woodburyforlife.org,"https://www.google.com/maps/place/Woodbury+Options+for+Women/@44.9346187,-92.9354664,15z/data=!4m5!3m4!1s0x0:0x674e2e4aa8e7548c!8m2!3d44.9346187!4d-92.9354664",,
Helping Hand Pregnancy Center,910 3rd Ave,Worthington,Minnesota (MN),56187,,http://www.helpinghandworthington.org/home.htm,"https://www.google.com/maps/place/Helping+Hand+Pregnancy+Center/@43.6189942,-95.5971407,15z/data=!4m5!3m4!1s0x0:0x1a2eacf3c670558d!8m2!3d43.6189942!4d-95.5971407",https://www.facebook.com/HelpingHandPC/,
New Life Family Services,2900 University Ave SE,Minneapolis,Minnesota (MN),55414,(612) 623-8378,nlfs.org,,,
WHC Downtown Minneapolis Clinic,121 S 7th St UNIT 600,Minneapolis,Minnesota (MN),55402,(612) 333-4822,womenshealthconsultantsmn.com,,,
Women's Care Center,1902 5th Avenue #3,Anoka / Minneapolis,Minnesota (MN),55303,(763) 208-0076,,,,
