,token,Total0,Total1,Total2,Total3,Total4,Total5
468,counseling,0.0,0.0,0.0,0.0,1.0,0.0
469,counseloffice,0.0,0.0,1.0,1.0,0.0,1.0
470,count,0.0,0.0,0.0,0.0,1.0,0.0
471,country,0.0,0.0,1.0,0.0,0.0,1.0
472,coupon,0.0,0.0,1.0,1.0,0.0,1.0
473,courses,0.0,0.0,0.0,0.0,4.0,0.0
474,court,0.0,0.0,3.0,4.0,0.0,3.0
475,courts,0.0,0.0,1.0,1.0,0.0,1.0
476,cover,0.0,0.0,1.0,1.0,0.0,1.0
477,coverage,0.0,0.0,4.0,4.0,0.0,4.0
478,covered,0.0,0.0,1.0,1.0,0.0,1.0
479,covid,0.0,0.0,0.0,1.0,0.0,0.0
480,craig,0.0,0.0,0.0,0.0,1.0,0.0
481,cramping,0.0,0.0,0.0,0.0,1.0,0.0
482,crampy,0.0,0.0,0.0,0.0,1.0,0.0
483,create,0.0,0.0,5.0,5.0,18.0,5.0
484,created,0.0,0.0,1.0,2.0,0.0,1.0
485,creative,0.0,0.0,0.0,0.0,1.0,0.0
486,creator,0.0,0.0,0.0,0.0,2.0,0.0
487,creators,0.0,0.0,0.0,0.0,1.0,0.0
488,credit,0.0,0.0,2.0,3.0,3.0,2.0
489,cross,0.0,0.0,0.0,2.0,0.0,0.0
490,css,0.0,0.0,0.0,1.0,0.0,0.0
491,cta,0.0,0.0,4.0,3.0,0.0,4.0
492,ctas,0.0,0.0,4.0,3.0,0.0,4.0
493,culture,0.0,0.0,6.0,7.0,0.0,6.0
494,currency,0.0,0.0,4.0,4.0,0.0,4.0
495,current,0.0,0.0,7.0,9.0,0.0,7.0
496,currentemailerror,0.0,0.0,1.0,1.0,0.0,1.0
497,currentgiftamount,0.0,0.0,4.0,4.0,0.0,4.0
498,currently,0.0,0.0,0.0,0.0,1.0,0.0
499,currentqs,0.0,0.0,2.0,2.0,0.0,2.0
500,custom,0.0,0.0,10.0,10.0,9.0,10.0
501,customer,0.0,0.0,1.0,1.0,0.0,1.0
502,customers,0.0,0.0,0.0,0.0,7.0,0.0
503,customize,0.0,0.0,0.0,0.0,13.0,0.0
504,cómo,0.0,0.0,2.0,2.0,0.0,2.0
505,damages,0.0,0.0,0.0,2.0,0.0,0.0
506,danny,0.0,0.0,0.0,0.0,1.0,0.0
507,dashboard,0.0,0.0,0.0,0.0,2.0,0.0
508,data,0.0,0.0,16.0,17.0,2.0,16.0
509,datalayer,0.0,0.0,8.0,8.0,0.0,8.0
510,date,0.0,0.0,1.0,1.0,1.0,1.0
511,day,0.0,0.0,13.0,11.0,2.0,12.0
512,days,0.0,0.0,0.0,0.0,1.0,0.0
513,dcoffice,0.0,0.0,7.0,7.0,0.0,7.0
514,dcteamallfederation,0.0,0.0,1.0,1.0,0.0,1.0
515,dead,0.0,0.0,1.0,1.0,0.0,1.0
516,deal,0.0,0.0,5.0,5.0,0.0,5.0
517,decide,0.0,0.0,1.0,1.0,2.0,1.0
518,decidirte,0.0,0.0,1.0,1.0,0.0,1.0
519,decision,0.0,0.0,0.0,2.0,1.0,0.0
520,decisions,0.0,0.0,1.0,1.0,1.0,1.0
521,declared,0.0,0.0,1.0,2.0,0.0,1.0
522,decor,0.0,0.0,1.0,1.0,0.0,1.0
523,decreases,0.0,0.0,0.0,0.0,1.0,0.0
524,deduction,0.0,0.0,2.0,2.0,0.0,2.0
525,deepest,0.0,0.0,1.0,1.0,0.0,1.0
526,default,0.0,0.0,29.0,30.0,0.0,29.0
527,defaultms,0.0,0.0,1.0,1.0,0.0,1.0
528,defaults,0.0,0.0,2.0,2.0,0.0,2.0
529,defeat,0.0,0.0,1.0,1.0,0.0,1.0
530,defend,0.0,0.0,2.0,2.0,0.0,2.0
531,define,0.0,0.0,1.0,1.0,0.0,1.0
532,degree,0.0,0.0,0.0,0.0,1.0,0.0
533,delay,0.0,0.0,1.0,1.0,0.0,1.0
534,delete,0.0,0.0,2.0,3.0,0.0,2.0
535,deleted,0.0,0.0,2.0,2.0,0.0,2.0
536,deliberately,0.0,0.0,1.0,1.0,0.0,1.0
537,delivered,0.0,0.0,1.0,1.0,0.0,1.0
538,delivering,0.0,0.0,0.0,1.0,0.0,0.0
539,delivers,0.0,0.0,4.0,5.0,0.0,5.0
540,delivery,0.0,0.0,2.0,2.0,0.0,2.0
541,depend,0.0,0.0,1.0,0.0,0.0,1.0
542,dependable,0.0,0.0,0.0,0.0,1.0,0.0
543,depending,0.0,0.0,1.0,3.0,2.0,1.0
544,depends,0.0,0.0,0.0,0.0,1.0,0.0
545,description,0.0,0.0,4.0,4.0,0.0,4.0
546,deseamos,0.0,0.0,1.0,1.0,0.0,1.0
547,deserve,0.0,0.0,1.0,1.0,0.0,1.0
548,deserves,0.0,0.0,1.0,1.0,0.0,1.0
549,design,0.0,0.0,0.0,0.0,3.0,0.0
550,designed,0.0,0.0,0.0,0.0,3.0,0.0
551,designer,0.0,0.0,0.0,0.0,3.0,0.0
552,designers,0.0,0.0,0.0,0.0,2.0,0.0
553,details,0.0,0.0,3.0,3.0,0.0,3.0
554,detect,0.0,0.0,0.0,2.0,0.0,0.0
555,detection,0.0,0.0,0.0,1.0,0.0,0.0
556,developer,0.0,0.0,0.0,0.0,1.0,0.0
557,development,0.0,0.0,14.0,13.0,0.0,14.0
558,device,0.0,0.0,1.0,1.0,0.0,1.0
559,diafragma,0.0,0.0,2.0,2.0,0.0,2.0
560,did,0.0,0.0,3.0,5.0,0.0,3.0
561,diferentes,0.0,0.0,1.0,1.0,0.0,1.0
562,differ,0.0,0.0,0.0,0.0,1.0,0.0
563,different,0.0,0.0,3.0,4.0,1.0,3.0
564,difficult,0.0,0.0,3.0,1.0,0.0,3.0
565,digital,0.0,0.0,9.0,9.0,0.0,9.0
566,direct,0.0,0.0,4.0,4.0,0.0,4.0
567,directed,0.0,0.0,4.0,4.0,0.0,4.0
568,directions,0.0,0.0,1.0,1.0,0.0,1.0
569,directive,0.0,0.0,0.0,8.0,0.0,0.0
570,directly,0.0,0.0,3.0,3.0,0.0,3.0
571,directorit’s,0.0,0.0,0.0,1.0,0.0,0.0
572,disable,0.0,0.0,6.0,6.0,1.0,6.0
573,disabled,0.0,0.0,1.0,1.0,0.0,1.0
574,disabling,0.0,0.0,1.0,1.0,0.0,1.0
575,discharged,0.0,0.0,0.0,0.0,1.0,0.0
576,disclaims,0.0,0.0,0.0,1.0,0.0,0.0
577,discomfort,0.0,0.0,0.0,0.0,3.0,0.0
578,discounts,0.0,0.0,0.0,0.0,2.0,0.0
579,discuss,0.0,0.0,1.0,1.0,2.0,1.0
580,display,0.0,0.0,9.0,9.0,1.0,9.0
581,displays,0.0,0.0,0.0,1.0,0.0,0.0
582,distribute,0.0,0.0,0.0,1.0,0.0,0.0
583,distributed,0.0,0.0,0.0,1.0,0.0,0.0
584,div,0.0,0.0,6.0,6.0,0.0,6.0
585,diversity,0.0,0.0,0.0,1.0,0.0,0.0
586,diving,0.0,0.0,1.0,1.0,0.0,1.0
587,diy,0.0,0.0,0.0,0.0,2.0,0.0
588,django,0.0,0.0,4.0,3.0,0.0,4.0
589,docasap,0.0,0.0,1.0,0.0,0.0,1.0
590,doctor,0.0,0.0,0.0,0.0,3.0,0.0
591,document,0.0,0.0,3.0,3.0,0.0,3.0
592,does,0.0,0.0,17.0,17.0,2.0,17.0
593,doesn't,0.0,0.0,1.0,1.0,0.0,1.0
594,dollar,0.0,0.0,2.0,2.0,0.0,2.0
595,dom,0.0,0.0,0.0,2.0,0.0,0.0
596,domain,0.0,0.0,0.0,0.0,19.0,0.0
597,domains,0.0,0.0,0.0,0.0,2.0,0.0
598,domain→,0.0,0.0,0.0,0.0,4.0,0.0
599,don't,0.0,0.0,7.0,7.0,0.0,7.0
600,donate,0.0,0.0,26.0,28.0,0.0,26.0
601,donations,0.0,0.0,2.0,3.0,0.0,2.0
602,donor,0.0,0.0,16.0,16.0,0.0,16.0
603,dont,0.0,0.0,0.0,1.0,0.0,0.0
604,don’t,0.0,0.0,3.0,2.0,1.0,2.0
605,dotted,0.0,0.0,1.0,2.0,0.0,1.0
606,down,0.0,0.0,8.0,8.0,0.0,8.0
607,downloaded,0.0,0.0,1.0,1.0,0.0,1.0
608,drastic,0.0,0.0,1.0,1.0,0.0,1.0
609,driver,0.0,0.0,0.0,0.0,2.0,0.0
610,driving,0.0,0.0,1.0,1.0,0.0,1.0
611,drop,0.0,0.0,4.0,4.0,0.0,4.0
612,dropdown,0.0,0.0,4.0,4.0,0.0,4.0
613,drug,0.0,0.0,2.0,2.0,0.0,2.0
614,dua,0.0,0.0,1.0,1.0,0.0,1.0
615,due,0.0,0.0,3.0,3.0,0.0,3.0
616,during,0.0,0.0,5.0,3.0,1.0,5.0
617,dysfunction,0.0,0.0,4.0,4.0,0.0,4.0
618,ea's,0.0,0.0,2.0,2.0,0.0,2.0
619,each,0.0,0.0,4.0,5.0,0.0,5.0
620,earn,0.0,0.0,0.0,0.0,1.0,0.0
621,earrings,0.0,0.0,1.0,1.0,0.0,1.0
622,ease,0.0,0.0,15.0,26.0,0.0,15.0
623,easily,0.0,0.0,1.0,1.0,1.0,1.0
624,east,0.0,0.0,0.0,0.0,0.0,5.0
625,easy,0.0,0.0,0.0,0.0,7.0,0.0
626,eatoaffiliatemap,0.0,0.0,1.0,1.0,0.0,1.0
627,ecard,0.0,0.0,3.0,3.0,0.0,3.0
628,ecardmessage,0.0,0.0,1.0,1.0,0.0,1.0
629,ecards,0.0,0.0,1.0,1.0,0.0,1.0
630,ecardsection,0.0,0.0,1.0,1.0,0.0,1.0
631,ecardupdate,0.0,0.0,1.0,1.0,0.0,1.0
632,ecardvalidation,0.0,0.0,1.0,1.0,0.0,1.0
633,echoes,0.0,0.0,2.0,2.0,0.0,2.0
634,ecommerce,0.0,0.0,0.0,0.0,7.0,0.0
635,edit,0.0,0.0,1.0,1.0,0.0,1.0
636,editing,0.0,0.0,0.0,0.0,1.0,0.0
637,editor,0.0,0.0,1.0,1.0,0.0,1.0
638,educate,0.0,0.0,1.0,1.0,0.0,1.0
639,education,0.0,0.0,4.0,11.0,0.0,4.0
640,educators,0.0,0.0,4.0,6.0,0.0,4.0
641,effective,0.0,0.0,5.0,5.0,2.0,5.0
642,effectiveness,0.0,0.0,2.0,2.0,0.0,2.0
643,effort,0.0,0.0,1.0,1.0,0.0,1.0
644,effortlessly,0.0,0.0,0.0,0.0,1.0,0.0
645,ein,0.0,0.0,2.0,3.0,0.0,2.0
646,ejaculating,0.0,0.0,2.0,2.0,0.0,2.0
647,elected,0.0,0.0,2.0,2.0,0.0,2.0
648,elections,0.0,0.0,4.0,4.0,0.0,4.0
649,elegir,0.0,0.0,1.0,1.0,0.0,1.0
650,element,0.0,0.0,1.0,1.0,0.0,1.0
651,elements,0.0,0.0,1.0,1.0,0.0,1.0
652,elevate,0.0,0.0,0.0,0.0,2.0,0.0
653,eliminated,0.0,0.0,1.0,1.0,0.0,1.0
654,else,0.0,0.0,74.0,78.0,5.0,74.0
655,elsewhere,0.0,0.0,0.0,0.0,1.0,0.0
656,email,0.0,0.0,27.0,27.0,13.0,27.0
657,emailerrormsg,0.0,0.0,1.0,1.0,0.0,1.0
658,emailfield,0.0,0.0,1.0,1.0,0.0,1.0
659,emailinfo,0.0,0.0,2.0,2.0,0.0,2.0
660,emailreq,0.0,0.0,1.0,1.0,0.0,1.0
661,emails,0.0,0.0,1.0,1.0,0.0,1.0
662,emailtoggle,0.0,0.0,1.0,1.0,0.0,1.0
663,embed,0.0,0.0,1.0,1.0,0.0,1.0
664,embracing,0.0,0.0,0.0,1.0,0.0,0.0
665,emergencia,0.0,0.0,2.0,2.0,0.0,2.0
666,emergency,0.0,0.0,6.0,9.0,0.0,6.0
667,emotions,0.0,0.0,1.0,0.0,0.0,1.0
668,empathetic,0.0,0.0,1.0,0.0,0.0,1.0
669,empty,0.0,0.0,7.0,7.0,0.0,7.0
670,enable,0.0,0.0,3.0,4.0,4.0,3.0
671,enabled,0.0,0.0,2.0,2.0,0.0,2.0
672,encodedtweet,0.0,0.0,2.0,2.0,0.0,2.0
673,encontrar,0.0,0.0,1.0,1.0,0.0,1.0
674,encourage,0.0,0.0,0.0,1.0,0.0,0.0
675,encryption,0.0,0.0,0.0,0.0,1.0,0.0
676,end,0.0,0.0,6.0,10.0,21.0,6.0
677,endorse,0.0,0.0,1.0,1.0,0.0,1.0
678,endpoint,0.0,0.0,0.0,0.0,1.0,0.0
679,engagement,0.0,0.0,7.0,7.0,0.0,7.0
680,engineering,0.0,0.0,0.0,0.0,1.0,0.0
681,england,0.0,0.0,7.0,7.0,0.0,7.0
682,enough,0.0,0.0,1.0,1.0,0.0,1.0
683,enroll,0.0,0.0,1.0,1.0,0.0,1.0
684,enrolled,0.0,0.0,1.0,0.0,0.0,1.0
685,enrollment,0.0,0.0,2.0,2.0,0.0,2.0
686,ensure,0.0,0.0,2.0,3.0,0.0,2.0
687,enter,0.0,0.0,12.0,10.0,0.0,12.0
688,enterprise,0.0,0.0,0.0,0.0,3.0,0.0
689,entrepreneurs,0.0,0.0,0.0,0.0,1.0,0.0
690,equity,0.0,0.0,3.0,3.0,0.0,3.0
691,error,0.0,0.0,27.0,25.0,0.0,27.0
692,error',0.0,0.0,1.0,1.0,0.0,1.0
693,errorcheck,0.0,0.0,4.0,3.0,0.0,4.0
694,errors,0.0,0.0,0.0,0.0,1.0,0.0
695,espanol,0.0,0.0,0.0,1.0,0.0,0.0
696,español,0.0,0.0,9.0,9.0,0.0,9.0
697,essential,0.0,0.0,0.0,1.0,0.0,0.0
698,essentially,0.0,0.0,0.0,0.0,1.0,0.0
699,established,0.0,0.0,0.0,0.0,1.0,0.0
700,estimate,0.0,0.0,0.0,1.0,0.0,0.0
701,estás,0.0,0.0,1.0,1.0,0.0,1.0
702,etsy,0.0,0.0,0.0,0.0,1.0,0.0
703,eur,0.0,0.0,2.0,2.0,0.0,2.0
704,euro,0.0,0.0,2.0,2.0,0.0,2.0
705,evaluating,0.0,0.0,1.0,0.0,0.0,1.0
706,even,0.0,0.0,1.0,2.0,0.0,1.0
707,event,0.0,0.0,6.0,6.0,1.0,6.0
708,events,0.0,0.0,3.0,3.0,3.0,3.0
709,evergreen,0.0,0.0,1.0,1.0,0.0,1.0
710,every,0.0,0.0,5.0,6.0,4.0,4.0
711,everyaction,0.0,0.0,1.0,1.0,0.0,1.0
712,everyone,0.0,0.0,2.0,2.0,1.0,2.0
713,everything,0.0,0.0,1.0,1.0,6.0,1.0
714,evp,0.0,0.0,5.0,5.0,0.0,5.0
715,exam,0.0,0.0,1.0,0.0,1.0,0.0
716,examples,0.0,0.0,0.0,0.0,3.0,0.0
717,excellent,0.0,0.0,0.0,1.0,0.0,0.0
718,except,0.0,0.0,4.0,4.0,0.0,4.0
719,excepted,0.0,0.0,1.0,1.0,0.0,1.0
720,exception,0.0,0.0,0.0,0.0,1.0,0.0
721,exchanges,0.0,0.0,1.0,1.0,0.0,1.0
722,excluded,0.0,0.0,2.0,2.0,0.0,2.0
723,exclusionreason,0.0,0.0,0.0,1.0,0.0,0.0
724,exclusive,0.0,0.0,1.0,1.0,0.0,1.0
725,existing,0.0,0.0,3.0,2.0,0.0,3.0
726,exists,0.0,0.0,4.0,3.0,0.0,4.0
727,expansion,0.0,0.0,1.0,1.0,0.0,1.0
728,expect,0.0,0.0,0.0,0.0,1.0,0.0
729,expected,0.0,0.0,1.0,1.0,0.0,1.0
730,experience,0.0,0.0,2.0,3.0,3.0,2.0
731,experienced,0.0,0.0,0.0,0.0,1.0,0.0
732,experiencing,0.0,0.0,1.0,0.0,0.0,1.0
733,expert,0.0,0.0,1.0,2.0,1.0,1.0
734,expertise,0.0,0.0,0.0,0.0,1.0,0.0
735,experts,0.0,0.0,5.0,5.0,0.0,5.0
736,expert→,0.0,0.0,0.0,0.0,2.0,0.0
737,expiresess,0.0,0.0,1.0,1.0,0.0,1.0
738,explain,0.0,0.0,0.0,0.0,1.0,0.0
739,explicitly,0.0,0.0,1.0,1.0,0.0,1.0
740,explore,0.0,0.0,1.0,0.0,12.0,1.0
741,explosion,0.0,0.0,1.0,1.0,0.0,1.0
742,extend,0.0,0.0,0.0,0.0,2.0,0.0
743,extended,0.0,0.0,0.0,2.0,0.0,0.0
744,extends,0.0,0.0,0.0,9.0,0.0,0.0
745,extensions,0.0,0.0,0.0,0.0,1.0,0.0
746,extensions→,0.0,0.0,0.0,0.0,2.0,0.0
747,extensive,0.0,0.0,0.0,0.0,1.0,0.0
748,extent,0.0,0.0,8.0,8.0,0.0,8.0
749,facebook,0.0,0.0,4.0,4.0,1.0,4.0
750,facebookenglish,0.0,0.0,1.0,1.0,0.0,1.0
751,facebookyou,0.0,0.0,1.0,1.0,0.0,1.0
752,facts,0.0,0.0,4.0,4.0,0.0,4.0
753,fadein,0.0,0.0,4.0,4.0,0.0,4.0
754,fadeout,0.0,0.0,4.0,4.0,0.0,4.0
755,fail,0.0,0.0,0.0,1.0,0.0,0.0
756,failed,0.0,0.0,1.0,1.0,1.0,1.0
757,failure,0.0,0.0,0.0,0.0,1.0,0.0
758,fair,0.0,0.0,1.0,1.0,0.0,1.0
759,faith,0.0,0.0,0.0,1.0,0.0,0.0
760,fake,0.0,0.0,0.0,1.0,0.0,0.0
761,fallen,0.0,0.0,0.0,1.0,0.0,0.0
762,false,0.0,0.0,1.0,1.0,0.0,1.0
763,families,0.0,0.0,0.0,1.0,0.0,0.0
764,family,0.0,0.0,1.0,1.0,0.0,0.0
765,faq,0.0,0.0,2.0,3.0,0.0,2.0
766,faqs,0.0,0.0,1.0,0.0,1.0,1.0
767,faqsteam,0.0,0.0,0.0,0.0,1.0,0.0
768,fashion,0.0,0.0,0.0,0.0,1.0,0.0
769,fast,0.0,0.0,1.0,1.0,0.0,1.0
770,favorite,0.0,0.0,0.0,0.0,1.0,0.0
771,feature,0.0,0.0,0.0,0.0,2.0,0.0
772,featured,0.0,0.0,1.0,1.0,1.0,1.0
773,featuresnfl,0.0,0.0,1.0,1.0,0.0,1.0
774,featuring,0.0,0.0,2.0,2.0,0.0,2.0
775,federal,0.0,0.0,8.0,8.0,0.0,8.0
776,federation,0.0,0.0,12.0,12.0,0.0,12.0
777,fee,0.0,0.0,0.0,1.0,0.0,0.0
778,feel,0.0,0.0,3.0,3.0,1.0,3.0
779,female,0.0,0.0,2.0,2.0,0.0,2.0
780,feminism,0.0,0.0,1.0,1.0,0.0,1.0
781,feminist,0.0,0.0,1.0,1.0,0.0,1.0
782,few,0.0,0.0,0.0,0.0,1.0,0.0
783,field,0.0,0.0,22.0,20.0,0.0,22.0
784,fields,0.0,0.0,4.0,4.0,0.0,4.0
785,fifth,0.0,0.0,0.0,3.0,0.0,0.0
786,fight,0.0,0.0,4.0,5.0,0.0,4.0
787,figures,0.0,0.0,2.0,2.0,0.0,2.0
788,file,0.0,0.0,3.0,3.0,0.0,3.0
789,files,0.0,0.0,1.0,1.0,0.0,1.0
790,fill,0.0,0.0,10.0,9.0,1.0,10.0
791,filter,0.0,0.0,4.0,3.0,0.0,4.0
792,filters,0.0,0.0,0.0,0.0,1.0,0.0
793,financehybridoffice,0.0,0.0,1.0,1.0,0.0,1.0
794,financial,0.0,0.0,6.0,7.0,0.0,6.0
795,find,0.0,0.0,31.0,28.0,5.0,31.0
796,finding,0.0,0.0,4.0,4.0,0.0,4.0
797,fire,0.0,0.0,2.0,2.0,0.0,2.0
798,firefox,0.0,0.0,0.0,0.0,1.0,0.0
799,first,0.0,0.0,16.0,18.0,8.0,16.0
800,firstname,0.0,0.0,1.0,1.0,0.0,1.0
801,firstnameerror,0.0,0.0,1.0,1.0,0.0,1.0
802,firstnamefield,0.0,0.0,1.0,1.0,0.0,1.0
803,firstpageid,0.0,0.0,0.0,1.0,0.0,0.0
804,firstsection,0.0,0.0,0.0,0.0,5.0,0.0
805,fit,0.0,0.0,1.0,1.0,6.0,1.0
806,fits,0.0,0.0,1.0,1.0,3.0,1.0
807,fix,0.0,0.0,4.0,4.0,0.0,4.0
808,fjs,0.0,0.0,4.0,4.0,0.0,4.0
809,flags,0.0,0.0,0.0,0.0,1.0,0.0
810,flamingo,0.0,0.0,0.0,0.0,0.0,15.0
811,flexible,0.0,0.0,0.0,1.0,1.0,0.0
812,float,0.0,0.0,1.0,1.0,0.0,1.0
813,focalpoint,0.0,0.0,0.0,0.0,1.0,0.0
814,focalpointx,0.0,0.0,0.0,0.0,2.0,0.0
815,focalpointy,0.0,0.0,0.0,0.0,2.0,0.0
816,focus,0.0,0.0,4.0,3.0,0.0,4.0
817,follow,0.0,0.0,28.0,28.0,2.0,28.0
818,following,0.0,0.0,5.0,6.0,0.0,5.0
819,font,0.0,0.0,2.0,2.0,0.0,2.0
820,form,0.0,0.0,22.0,21.0,1.0,22.0
821,format,0.0,0.0,7.0,7.0,0.0,7.0
822,formed,0.0,0.0,1.0,1.0,0.0,1.0
823,formelements,0.0,0.0,1.0,1.0,0.0,1.0
824,formnever,0.0,0.0,1.0,1.0,0.0,1.0
825,forms,0.0,0.0,9.0,13.0,0.0,9.0
826,formurl,0.0,0.0,1.0,1.0,0.0,1.0
827,forum,0.0,0.0,0.0,0.0,2.0,0.0
828,forum→,0.0,0.0,0.0,0.0,1.0,0.0
829,forward,0.0,0.0,1.0,1.0,0.0,1.0
830,foster,0.0,0.0,0.0,1.0,0.0,0.0
831,found,0.0,0.0,1.0,6.0,0.0,1.0
832,founded,0.0,0.0,1.0,1.0,0.0,1.0
833,foundoptionvalue,0.0,0.0,1.0,1.0,0.0,1.0
834,frame,0.0,0.0,2.0,2.0,0.0,2.0
835,free,0.0,0.0,4.0,4.0,18.0,4.0
836,frequency,0.0,0.0,4.0,4.0,0.0,4.0
837,frequently,0.0,0.0,4.0,4.0,3.0,4.0
838,fri,0.0,0.0,1.0,1.0,0.0,1.0
839,friday,0.0,0.0,0.0,2.0,0.0,0.0
840,friend,0.0,0.0,1.0,0.0,0.0,0.0
841,fulfill,0.0,0.0,0.0,1.0,0.0,0.0
842,full,0.0,0.0,6.0,6.0,4.0,6.0
843,fullest,0.0,0.0,8.0,8.0,0.0,8.0
844,fullstory,0.0,0.0,2.0,2.0,0.0,2.0
845,function,0.0,0.0,34.0,38.0,7.0,34.0
846,functions,0.0,0.0,1.0,1.0,0.0,1.0
847,fund,0.0,0.0,6.0,5.0,0.0,6.0
848,funding,0.0,0.0,2.0,2.0,0.0,2.0
849,funtion,0.0,0.0,1.0,1.0,0.0,1.0
850,further,0.0,0.0,3.0,3.0,1.0,3.0
851,future,0.0,0.0,4.0,3.0,0.0,4.0
852,gaallowlinker,0.0,0.0,1.0,1.0,0.0,1.0
853,gaclientid,0.0,0.0,1.0,1.0,0.0,1.0
854,gacode,0.0,0.0,1.0,1.0,0.0,1.0
855,gate,0.0,0.0,0.0,0.0,1.0,0.0
856,gender,0.0,0.0,4.0,6.0,0.0,4.0
857,general,0.0,0.0,11.0,11.0,0.0,11.0
858,generation,0.0,0.0,1.0,1.0,0.0,1.0
859,generic,0.0,0.0,2.0,2.0,0.0,2.0
860,generous,0.0,0.0,0.0,1.0,0.0,0.0
861,gestational,0.0,0.0,0.0,0.0,1.0,0.0
862,get,0.0,0.0,63.0,70.0,25.0,64.0
863,getcookie,0.0,0.0,1.0,1.0,0.0,1.0
864,getrelativeoffset,0.0,0.0,0.0,0.0,1.0,0.0
865,getting,0.0,0.0,0.0,0.0,1.0,0.0
866,geturlvars,0.0,0.0,1.0,1.0,0.0,1.0
867,gift,0.0,0.0,21.0,20.0,0.0,21.0
868,giftsection,0.0,0.0,1.0,1.0,0.0,1.0
869,give,0.0,0.0,10.0,10.0,2.0,10.0
870,gives,0.0,0.0,1.0,1.0,0.0,1.0
871,giving,0.0,0.0,2.0,2.0,0.0,2.0
872,glad,0.0,0.0,1.0,1.0,0.0,1.0
873,global,0.0,0.0,2.0,2.0,0.0,2.0
874,glossary,0.0,0.0,5.0,5.0,0.0,5.0
875,goals,0.0,0.0,0.0,1.0,0.0,0.0
876,goes,0.0,0.0,2.0,2.0,0.0,2.0
877,gone,0.0,0.0,2.0,2.0,0.0,2.0
878,good,0.0,0.0,3.0,4.0,0.0,3.0
879,goods,0.0,0.0,2.0,2.0,0.0,2.0
880,google,0.0,0.0,8.0,9.0,0.0,8.0
881,got,0.0,0.0,2.0,2.0,1.0,2.0
882,gothic,0.0,0.0,0.0,2.0,0.0,0.0
883,gov,0.0,0.0,2.0,2.0,0.0,2.0
884,govcheck,0.0,0.0,1.0,1.0,0.0,1.0
885,government,0.0,0.0,1.0,1.0,0.0,1.0
886,goverrormsg,0.0,0.0,1.0,1.0,0.0,1.0
887,grab,0.0,0.0,6.0,6.0,0.0,6.0
888,grabs,0.0,0.0,6.0,6.0,0.0,6.0
889,grant,0.0,0.0,0.0,1.0,0.0,0.0
890,grants,0.0,0.0,1.0,1.0,0.0,1.0
891,gratitude,0.0,0.0,2.0,3.0,0.0,2.0
892,great,0.0,0.0,12.0,12.0,4.0,12.0
893,greater,0.0,0.0,3.0,3.0,0.0,3.0
894,grew,0.0,0.0,0.0,1.0,0.0,0.0
895,grid,0.0,0.0,0.0,0.0,2.0,0.0
896,group,0.0,0.0,0.0,2.0,5.0,0.0
897,groupmade,0.0,0.0,0.0,0.0,1.0,0.0
898,groups,0.0,0.0,2.0,2.0,0.0,2.0
899,grow,0.0,0.0,0.0,0.0,4.0,0.0
900,growing,0.0,0.0,0.0,0.0,2.0,0.0
901,growth,0.0,0.0,0.0,1.0,0.0,0.0
902,growthyou,0.0,0.0,0.0,1.0,0.0,0.0
903,gtm,0.0,0.0,2.0,2.0,0.0,2.0
904,guarantee,0.0,0.0,0.0,1.0,0.0,0.0
905,guaranteed,0.0,0.0,1.0,1.0,0.0,1.0
906,guardian,0.0,0.0,2.0,2.0,0.0,2.0
907,guardian's,0.0,0.0,2.0,2.0,0.0,2.0
908,guide,0.0,0.0,1.0,2.0,0.0,1.0
909,guidelines,0.0,0.0,1.0,1.0,0.0,1.0
910,guides,0.0,0.0,0.0,0.0,5.0,0.0
911,gulf,0.0,0.0,3.0,3.0,0.0,3.0
912,gynecologist,0.0,0.0,1.0,1.0,0.0,1.0
913,gynecologists,0.0,0.0,1.0,1.0,0.0,1.0
914,gynecology,0.0,0.0,1.0,1.0,0.0,1.0
915,handle,0.0,0.0,0.0,0.0,2.0,0.0
916,handler,0.0,0.0,0.0,3.0,0.0,0.0
917,happy,0.0,0.0,1.0,1.0,3.0,1.0
918,harmful,0.0,0.0,1.0,1.0,0.0,1.0
919,hash,0.0,0.0,1.0,1.0,0.0,1.0
920,hashes,0.0,0.0,1.0,1.0,0.0,1.0
921,hat,0.0,0.0,1.0,1.0,0.0,1.0
922,hate,0.0,0.0,1.0,1.0,0.0,1.0
923,have,0.0,0.0,35.0,35.0,7.0,34.0
924,haven't,0.0,0.0,1.0,1.0,0.0,1.0
925,having,0.0,0.0,1.0,2.0,0.0,1.0
926,head,0.0,0.0,1.0,1.0,0.0,1.0
927,header,0.0,0.0,0.0,0.0,2.0,0.0
928,headerheight,0.0,0.0,0.0,0.0,3.0,0.0
929,headers,0.0,0.0,2.0,2.0,0.0,2.0
930,healing,0.0,0.0,1.0,0.0,0.0,1.0
931,health,0.0,0.0,82.0,94.0,1.0,84.0
932,healthcare,0.0,0.0,2.0,2.0,0.0,2.0
933,healthier,0.0,0.0,1.0,1.0,0.0,1.0
934,healthrelationships,0.0,0.0,1.0,1.0,0.0,1.0
935,healthsexual,0.0,0.0,1.0,1.0,0.0,1.0
936,healthy,0.0,0.0,2.0,3.0,0.0,2.0
937,hear,0.0,0.0,4.0,4.0,0.0,4.0
938,heavy,0.0,0.0,0.0,0.0,1.0,0.0
