,token,Total0,Total1,Total2
816,graphic,0.0,0.0,1.0
817,trademark,0.0,0.0,1.0
818,part,0.0,0.0,4.0
819,register,0.0,0.0,1.0
820,complete,0.0,0.0,2.0
821,maintain,0.0,0.0,1.0
822,promptly,0.0,0.0,2.0
823,update,0.0,0.0,6.0
824,registration,0.0,0.0,3.0
825,allow,0.0,0.0,5.0
826,between,0.0,0.0,7.0
827,own,0.0,0.0,8.0
828,transmit,0.0,0.0,4.0
829,retain,0.0,0.0,1.0
830,ownership,0.0,0.0,1.0
831,intellectual,0.0,0.0,3.0
832,property,0.0,0.0,4.0
833,hold,0.0,0.0,1.0
834,sole,0.0,0.0,5.0
835,elect,0.0,0.0,2.0
836,obtain,0.0,0.0,6.0
837,personalized,0.0,0.0,2.0
838,partners,0.0,0.0,1.0
839,providing,0.0,0.0,4.0
840,but,0.0,0.0,10.0
841,protected,0.0,0.0,2.0
842,understand,0.0,0.0,2.0
843,interact,0.0,0.0,1.0
844,customize,0.0,0.0,1.0
845,relevant,0.0,0.0,1.0
846,tailored,0.0,0.0,1.0
847,develop,0.0,0.0,2.0
848,employ,0.0,0.0,1.0
849,automated,0.0,0.0,1.0
850,systems,0.0,0.0,1.0
851,analyze,0.0,0.0,1.0
852,achieve,0.0,0.0,1.0
853,analysis,0.0,0.0,1.0
854,occur,0.0,0.0,2.0
855,worldwide,0.0,0.0,1.0
856,publicly,0.0,0.0,4.0
857,distribute,0.0,0.0,1.0
858,seek,0.0,0.0,1.0
859,prior,0.0,0.0,2.0
860,displaying,0.0,0.0,1.0
861,performing,0.0,0.0,1.0
862,grant,0.0,0.0,4.0
863,purpose,0.0,0.0,3.0
864,improving,0.0,0.0,2.0
865,continues,0.0,0.0,1.0
866,had,0.0,0.0,1.0
867,agreed,0.0,0.0,3.0
868,within,0.0,0.0,6.0
869,remove,0.0,0.0,8.0
870,there,0.0,0.0,9.0
871,settings,0.0,0.0,4.0
872,narrow,0.0,0.0,1.0
873,scope,0.0,0.0,2.0
874,submitted,0.0,0.0,3.0
875,necessary,0.0,0.0,4.0
876,connection,0.0,0.0,6.0
877,administrative,0.0,0.0,1.0
878,opt,0.0,0.0,1.0
879,downloadable,0.0,0.0,1.0
880,automatically,0.0,0.0,1.0
881,once,0.0,0.0,2.0
882,version,0.0,0.0,2.0
883,feature,0.0,0.0,3.0
884,adjust,0.0,0.0,1.0
885,automatic,0.0,0.0,3.0
886,gives,0.0,0.0,2.0
887,enabling,0.0,0.0,1.0
888,enjoy,0.0,0.0,2.0
889,manner,0.0,0.0,1.0
890,permitted,0.0,0.0,5.0
891,lease,0.0,0.0,1.0
892,included,0.0,0.0,1.0
893,nor,0.0,0.0,6.0
894,reverse,0.0,0.0,1.0
895,engineer,0.0,0.0,1.0
896,attempt,0.0,0.0,1.0
897,extract,0.0,0.0,1.0
898,source,0.0,0.0,4.0
899,prohibit,0.0,0.0,1.0
900,restrictions,0.0,0.0,2.0
901,modifying,0.0,0.0,1.0
902,terminating,0.0,0.0,1.0
903,constantly,0.0,0.0,1.0
904,changing,0.0,0.0,1.0
905,add,0.0,0.0,17.0
906,functionalities,0.0,0.0,1.0
907,suspend,0.0,0.0,1.0
908,terminate,0.0,0.0,1.0
909,longer,0.0,0.0,3.0
910,end,0.0,0.0,7.0
911,paying,0.0,0.0,1.0
912,charged,0.0,0.0,4.0
913,fee,0.0,0.0,3.0
914,after,0.0,0.0,11.0
915,date,0.0,0.0,2.0
916,termination,0.0,0.0,2.0
917,separate,0.0,0.0,3.0
918,although,0.0,0.0,1.0
919,limits,0.0,0.0,1.0
920,certain,0.0,0.0,10.0
921,disengage,0.0,0.0,1.0
922,nextgen®,0.0,0.0,1.0
923,reach,0.0,0.0,3.0
924,provider's,0.0,0.0,1.0
925,practice,0.0,0.0,10.0
926,password,0.0,0.0,4.0
927,maintaining,0.0,0.0,1.0
928,confidentiality,0.0,0.0,1.0
929,restricting,0.0,0.0,2.0
930,recommend,0.0,0.0,1.0
931,divulge,0.0,0.0,1.0
932,activities,0.0,0.0,2.0
933,personnel,0.0,0.0,1.0
934,unsolicited,0.0,0.0,2.0
935,phone,0.0,0.0,4.0
936,remember,0.0,0.0,3.0
937,close,0.0,0.0,2.0
938,window,0.0,0.0,4.0
939,finished,0.0,0.0,1.0
940,ensure,0.0,0.0,5.0
941,others,0.0,0.0,2.0
942,correspondence,0.0,0.0,1.0
943,computer,0.0,0.0,2.0
944,place,0.0,0.0,1.0
945,where,0.0,0.0,8.0
946,portions,0.0,0.0,1.0
947,whether,0.0,0.0,3.0
948,voluntarily,0.0,0.0,1.0
949,disclose,0.0,0.0,1.0
950,example,0.0,0.0,1.0
951,chat,0.0,0.0,15.0
952,areas,0.0,0.0,1.0
953,collected,0.0,0.0,2.0
954,transmission,0.0,0.0,1.0
955,wireless,0.0,0.0,1.0
956,guaranteed,0.0,0.0,2.0
957,perfectly,0.0,0.0,1.0
958,while,0.0,0.0,11.0
959,try,0.0,0.0,9.0
960,guarantee,0.0,0.0,3.0
961,security,0.0,0.0,2.0
962,whom,0.0,0.0,5.0
963,review,0.0,0.0,9.0
964,acknowledge,0.0,0.0,3.0
965,hipaa,0.0,0.0,5.0
966,notice,0.0,0.0,4.0
967,depending,0.0,0.0,5.0
968,provider’s,0.0,0.0,3.0
969,configured,0.0,0.0,1.0
970,forward,0.0,0.0,2.0
971,practices,0.0,0.0,3.0
972,courtesy,0.0,0.0,1.0
973,receipt,0.0,0.0,3.0
974,order,0.0,0.0,1.0
975,option,0.0,0.0,3.0
976,completing,0.0,0.0,1.0
977,submitting,0.0,0.0,1.0
978,various,0.0,0.0,2.0
979,consenting,0.0,0.0,1.0
980,expense,0.0,0.0,1.0
981,visits,0.0,0.0,1.0
982,should,0.0,0.0,11.0
983,backup,0.0,0.0,1.0
984,copies,0.0,0.0,2.0
985,permit,0.0,0.0,1.0
986,utilize,0.0,0.0,2.0
987,disclosure,0.0,0.0,1.0
988,payers,0.0,0.0,1.0
989,business,0.0,0.0,3.0
990,associate,0.0,0.0,2.0
991,rules,0.0,0.0,1.0
992,associates,0.0,0.0,1.0
993,hitech,0.0,0.0,1.0
994,rule,0.0,0.0,1.0
995,surrounding,0.0,0.0,1.0
996,third,0.0,0.0,9.0
997,parties,0.0,0.0,3.0
998,whose,0.0,0.0,1.0
999,different,0.0,0.0,6.0
1000,collects,0.0,0.0,1.0
1001,behalf,0.0,0.0,1.0
1002,convenience,0.0,0.0,2.0
1003,inaccuracy,0.0,0.0,1.0
1004,issue,0.0,0.0,1.0
1005,made,0.0,0.0,5.0
1006,required,0.0,0.0,1.0
1007,regarding,0.0,0.0,3.0
1008,credit,0.0,0.0,3.0
1009,pay,0.0,0.0,2.0
1010,pal,0.0,0.0,1.0
1011,instrument,0.0,0.0,1.0
1012,facilitating,0.0,0.0,1.0
1013,represent,0.0,0.0,3.0
1014,warrant,0.0,0.0,4.0
1015,true,0.0,0.0,4.0
1016,authorized,0.0,0.0,1.0
1017,dispute,0.0,0.0,2.0
1018,sales,0.0,0.0,5.0
1019,tax,0.0,0.0,10.0
1020,related,0.0,0.0,4.0
1021,penalties,0.0,0.0,1.0
1022,“sales,0.0,0.0,1.0
1023,tax”,0.0,0.0,1.0
1024,shall,0.0,0.0,5.0
1025,mean,0.0,0.0,5.0
1026,measured,0.0,0.0,1.0
1027,proceeds,0.0,0.0,1.0
1028,pass,0.0,0.0,2.0
1029,functional,0.0,0.0,1.0
1030,taxing,0.0,0.0,1.0
1031,jurisdiction,0.0,0.0,1.0
1032,impose,0.0,0.0,1.0
1033,sale,0.0,0.0,1.0
1034,however,0.0,0.0,1.0
1035,based,0.0,0.0,4.0
1036,entered,0.0,0.0,1.0
1037,either,0.0,0.0,2.0
1038,ability,0.0,0.0,2.0
1039,cost,0.0,0.0,1.0
1040,eligible,0.0,0.0,1.0
1041,paid,0.0,0.0,1.0
1042,savings,0.0,0.0,1.0
1043,collect,0.0,0.0,2.0
1044,devices,0.0,0.0,1.0
1045,install,0.0,0.0,1.0
1046,permissions,0.0,0.0,1.0
1047,you’ve,0.0,0.0,1.0
1048,which,0.0,0.0,5.0
1049,helps,0.0,0.0,2.0
1050,consistent,0.0,0.0,1.0
1051,examples,0.0,0.0,1.0
1052,attributes,0.0,0.0,2.0
1053,operating,0.0,0.0,6.0
1054,hardware,0.0,0.0,1.0
1055,names,0.0,0.0,1.0
1056,battery,0.0,0.0,1.0
1057,signal,0.0,0.0,1.0
1058,specific,0.0,0.0,6.0
1059,geographic,0.0,0.0,1.0
1060,wifi,0.0,0.0,1.0
1061,operator,0.0,0.0,1.0
1062,number,0.0,0.0,7.0
1063,sites,0.0,0.0,2.0
1064,companies,0.0,0.0,2.0
1065,decide,0.0,0.0,2.0
1066,reviewing,0.0,0.0,1.0
1067,understanding,0.0,0.0,2.0
1068,governing,0.0,0.0,1.0
1069,links,0.0,0.0,2.0
1070,implied,0.0,0.0,3.0
1071,endorsement,0.0,0.0,1.0
1072,sponsorship,0.0,0.0,1.0
1073,affiliation,0.0,0.0,2.0
1074,linked,0.0,0.0,1.0
1075,verification,0.0,0.0,1.0
1076,monitoring,0.0,0.0,4.0
1077,anything,0.0,0.0,3.0
1078,contained,0.0,0.0,1.0
1079,inability,0.0,0.0,1.0
1080,web,0.0,0.0,2.0
1081,responsibility,0.0,0.0,2.0
1082,entity,0.0,0.0,2.0
1083,makes,0.0,0.0,1.0
1084,determine,0.0,0.0,1.0
1085,illegal,0.0,0.0,1.0
1086,violates,0.0,0.0,1.0
1087,polices,0.0,0.0,1.0
1088,necessarily,0.0,0.0,1.0
1089,assume,0.0,0.0,1.0
1090,partner,0.0,0.0,4.0
1091,jointly,0.0,0.0,1.0
1092,advertiser,0.0,0.0,1.0
1093,experiences,0.0,0.0,1.0
1094,interactions,0.0,0.0,1.0
1095,minor,0.0,0.0,2.0
1096,granting,0.0,0.0,1.0
1097,minors',0.0,0.0,1.0
1098,states,0.0,0.0,10.0
1099,restrict,0.0,0.0,2.0
1100,way,0.0,0.0,3.0
1101,distinguishing,0.0,0.0,1.0
1102,individuals,0.0,0.0,2.0
1103,carry,0.0,0.0,1.0
1104,same,0.0,0.0,1.0
1105,personally,0.0,0.0,1.0
1106,identifying,0.0,0.0,1.0
1107,parental,0.0,0.0,1.0
1108,sufficient,0.0,0.0,1.0
1109,binding,0.0,0.0,1.0
1110,obligations,0.0,0.0,1.0
1111,liability,0.0,0.0,5.0
1112,incur,0.0,0.0,1.0
1113,result,0.0,0.0,1.0
1114,financially,0.0,0.0,1.0
1115,uses,0.0,0.0,2.0
1116,login,0.0,0.0,1.0
1117,post,0.0,0.0,5.0
1118,engage,0.0,0.0,1.0
1119,rooms,0.0,0.0,1.0
1120,invasive,0.0,0.0,1.0
1121,infringing,0.0,0.0,1.0
1122,injurious,0.0,0.0,1.0
1123,objectionable,0.0,0.0,1.0
1124,consist,0.0,0.0,1.0
1125,contain,0.0,0.0,3.0
1126,chain,0.0,0.0,1.0
1127,mass,0.0,0.0,1.0
1128,user's,0.0,0.0,1.0
1129,common,0.0,0.0,2.0
1130,safe,0.0,0.0,5.0
1131,trading,0.0,0.0,1.0
1132,risks,0.0,0.0,2.0
1133,dealing,0.0,0.0,2.0
1134,underage,0.0,0.0,1.0
1135,persons,0.0,0.0,1.0
1136,acting,0.0,0.0,1.0
1137,international,0.0,0.0,2.0
1138,trade,0.0,0.0,3.0
1139,foreign,0.0,0.0,1.0
1140,impersonate,0.0,0.0,1.0
1141,person,0.0,0.0,3.0
1142,mislead,0.0,0.0,1.0
1143,origin,0.0,0.0,1.0
1144,upload,0.0,0.0,1.0
1145,infringe,0.0,0.0,1.0
1146,copyright,0.0,0.0,3.0
1147,reserves,0.0,0.0,1.0
1148,edit,0.0,0.0,2.0
1149,regularly,0.0,0.0,1.0
1150,posted,0.0,0.0,2.0
1151,reveal,0.0,0.0,1.0
1152,services’,0.0,0.0,1.0
1153,forum,0.0,0.0,1.0
1154,bulletin,0.0,0.0,1.0
1155,indicate,0.0,0.0,1.0
1156,fully,0.0,0.0,1.0
1157,throughout,0.0,0.0,1.0
1158,supply,0.0,0.0,1.0
1159,violate,0.0,0.0,1.0
1160,cause,0.0,0.0,1.0
1161,injury,0.0,0.0,2.0
1162,indemnify,0.0,0.0,1.0
1163,claims,0.0,0.0,3.0
1164,resulting,0.0,0.0,1.0
1165,comply,0.0,0.0,2.0
1166,respecting,0.0,0.0,1.0
1167,takes,0.0,0.0,1.0
1168,assumes,0.0,0.0,1.0
1169,warranties,0.0,0.0,1.0
1170,disclaimers,0.0,0.0,1.0
1171,commercially,0.0,0.0,1.0
1172,reasonable,0.0,0.0,1.0
1173,level,0.0,0.0,1.0
1174,skill,0.0,0.0,1.0
1175,hope,0.0,0.0,1.0
1176,things,0.0,0.0,2.0
1177,promise,0.0,0.0,1.0
1178,expressly,0.0,0.0,1.0
1179,neither,0.0,0.0,4.0
1180,suppliers,0.0,0.0,3.0
1181,distributors,0.0,0.0,1.0
1182,promises,0.0,0.0,1.0
1183,commitments,0.0,0.0,1.0
1184,functions,0.0,0.0,2.0
1185,meet,0.0,0.0,1.0
1186,“as,0.0,0.0,2.0
1187,is”,0.0,0.0,1.0
1188,jurisdictions,0.0,0.0,1.0
1189,warranty,0.0,0.0,1.0
1190,fitness,0.0,0.0,1.0
1191,particular,0.0,0.0,2.0
1192,exclude,0.0,0.0,1.0
1193,lost,0.0,0.0,1.0
1194,financial,0.0,0.0,7.0
1195,losses,0.0,0.0,1.0
1196,punitive,0.0,0.0,1.0
1197,remedy,0.0,0.0,1.0
1198,allege,0.0,0.0,1.0
1199,suffered,0.0,0.0,1.0
1200,arising,0.0,0.0,2.0
1201,total,0.0,0.0,1.0
1202,supplying,0.0,0.0,1.0
1203,advice,0.0,0.0,4.0
1204,technology,0.0,0.0,1.0
1205,render,0.0,0.0,1.0
1206,apps,0.0,0.0,2.0
1207,ever,0.0,0.0,1.0
1208,substitute,0.0,0.0,1.0
1209,professional,0.0,0.0,1.0
1210,displayed,0.0,0.0,1.0
1211,obtained,0.0,0.0,6.0
1212,general,0.0,0.0,14.0
1213,presented,0.0,0.0,1.0
1214,summary,0.0,0.0,1.0
1215,meant,0.0,0.0,1.0
1216,collaboration,0.0,0.0,1.0
1217,intended,0.0,0.0,1.0
1218,diagnosis,0.0,0.0,1.0
1219,disease,0.0,0.0,2.0
1220,prevention,0.0,0.0,1.0
1221,replacement,0.0,0.0,1.0
1222,disregard,0.0,0.0,1.0
1223,delay,0.0,0.0,2.0
1224,because,0.0,0.0,3.0
1225,something,0.0,0.0,1.0
1226,rendering,0.0,0.0,1.0
1227,individual,0.0,0.0,1.0
1228,arises,0.0,0.0,1.0
1229,release,0.0,0.0,2.0
1230,demands,0.0,0.0,1.0
1231,damages,0.0,0.0,1.0
1232,every,0.0,0.0,5.0
1233,kind,0.0,0.0,1.0
1234,known,0.0,0.0,2.0
1235,suspected,0.0,0.0,1.0
1236,disclosed,0.0,0.0,1.0
1237,connected,0.0,0.0,1.0
1238,california,0.0,0.0,2.0
1239,waive,0.0,0.0,1.0
1240,civil,0.0,0.0,1.0
1241,extend,0.0,0.0,1.0
1242,creditor,0.0,0.0,1.0
1243,suspect,0.0,0.0,1.0
1244,exist,0.0,0.0,1.0
1245,his,0.0,0.0,2.0
1246,favor,0.0,0.0,1.0
1247,executing,0.0,0.0,1.0
1248,him,0.0,0.0,1.0
1249,materially,0.0,0.0,1.0
1250,affected,0.0,0.0,1.0
1251,settlement,0.0,0.0,1.0
1252,severability,0.0,0.0,1.0
1253,reserve,0.0,0.0,1.0
1254,communicated,0.0,0.0,1.0
1255,least,0.0,0.0,3.0
1256,effective,0.0,0.0,6.0
1257,secured,0.0,0.0,1.0
1258,according,0.0,0.0,2.0
1259,previous,0.0,0.0,2.0
1260,deemed,0.0,0.0,2.0
1261,reason,0.0,0.0,2.0
1262,condition,0.0,0.0,1.0
1263,severable,0.0,0.0,1.0
1264,affect,0.0,0.0,2.0
1265,validity,0.0,0.0,1.0
1266,enforceability,0.0,0.0,1.0
1267,remaining,0.0,0.0,1.0
1268,relationship,0.0,0.0,1.0
1269,beneficiary,0.0,0.0,1.0
1270,doesn’t,0.0,0.0,1.0
1271,taking,0.0,0.0,4.0
1272,turns,0.0,0.0,1.0
1273,headings,0.0,0.0,1.0
1274,reference,0.0,0.0,1.0
1275,construe,0.0,0.0,1.0
1276,describe,0.0,0.0,1.0
1277,sets,0.0,0.0,1.0
1278,entire,0.0,0.0,1.0
1279,respect,0.0,0.0,2.0
1280,controls,0.0,0.0,1.0
1281,export,0.0,0.0,1.0
1282,abroad,0.0,0.0,1.0
1283,compliance,0.0,0.0,2.0
1284,sections,0.0,0.0,1.0
1285,limit,0.0,0.0,1.0
1286,indemnity,0.0,0.0,1.0
1287,survive,0.0,0.0,1.0
1288,expiration,0.0,0.0,1.0
1289,still,0.0,0.0,6.0
1290,problems,0.0,0.0,1.0
1291,system,0.0,0.0,1.0
1292,logging,0.0,0.0,1.0
1293,actual,0.0,0.0,1.0
1294,enables,0.0,0.0,1.0
1295,websites,0.0,0.0,1.0
1296,api,0.0,0.0,2.0
1297,click,0.0,0.0,8.0
1298,nxgn,0.0,0.0,1.0
1299,llc,0.0,0.0,1.0
1300,best,0.0,0.0,3.0
1301,viewing,0.0,0.0,1.0
1302,explorer,0.0,0.0,1.0
1303,chrome,0.0,0.0,1.0
1304,mozilla,0.0,0.0,1.0
1305,firefox,0.0,0.0,1.0
1306,apple,0.0,0.0,1.0
1307,safari,0.0,0.0,1.0
1308,sessionbrowsersupport,0.0,0.0,1.0
1309,bsupport,0.0,0.0,1.0
1310,currversion,0.0,0.0,1.0
1311,minversion,0.0,0.0,5.0
1312,needbrowsersupport,0.0,0.0,6.0
1313,cookieenabled,0.0,0.0,2.0
1314,flag,0.0,0.0,1.0
1315,present,0.0,0.0,1.0
1316,then,0.0,0.0,5.0
1317,cookies,0.0,0.0,3.0
1318,test,0.0,0.0,7.0
1319,cookie,0.0,0.0,3.0
1320,we're,0.0,0.0,6.0
1321,doesn't,0.0,0.0,3.0
1322,returns,0.0,0.0,3.0
1323,join,0.0,0.0,3.0
1324,virtual,0.0,0.0,2.0
1325,volunteers,0.0,0.0,1.0
1326,grabs,0.0,0.0,6.0
1327,submission,0.0,0.0,2.0
1328,renders,0.0,0.0,3.0
1329,postrender,0.0,0.0,2.0
1330,echoes,0.0,0.0,2.0
1331,datalayer,0.0,0.0,8.0
1332,submitsegue,0.0,0.0,4.0
1333,catch,0.0,0.0,2.0
1334,push,0.0,0.0,2.0
1335,merges,0.0,0.0,2.0
1336,existing,0.0,0.0,2.0
1337,variables,0.0,0.0,2.0
1338,merge,0.0,0.0,3.0
1339,upon,0.0,0.0,2.0
1340,key,0.0,0.0,3.0
1341,gtm,0.0,0.0,2.0
1342,fire,0.0,0.0,2.0
1343,value,0.0,0.0,13.0
1344,coming,0.0,0.0,2.0
1345,ea's,0.0,0.0,2.0
1346,native,0.0,0.0,3.0
1347,integration,0.0,0.0,2.0
1348,committee,0.0,0.0,2.0
1349,ads,0.0,0.0,2.0
1350,promo,0.0,0.0,4.0
1351,hotfix,0.0,0.0,2.0
1352,main,0.0,0.0,53.0
1353,color,0.0,0.0,20.0
1354,fix,0.0,0.0,4.0
1355,aff,0.0,0.0,3.0
1356,dropdown,0.0,0.0,4.0
1357,keeps,0.0,0.0,2.0
1358,race,0.0,0.0,2.0
1359,underneath,0.0,0.0,2.0
1360,two,0.0,0.0,2.0
1361,selects,0.0,0.0,4.0
1362,custom,0.0,0.0,10.0
1363,question,0.0,0.0,8.0
1364,restore,0.0,0.0,6.0
1365,correct,0.0,0.0,2.0
1366,label,0.0,0.0,102.0
1367,hide,0.0,0.0,14.0
1368,default,0.0,0.0,30.0
1369,none,0.0,0.0,9.0
1370,response,0.0,0.0,4.0
1371,checkbox,0.0,0.0,10.0
1372,styling,0.0,0.0,3.0
1373,membership,0.0,0.0,11.0
1374,block,0.0,0.0,5.0
1375,assoc,0.0,0.0,2.0
1376,span,0.0,0.0,8.0
1377,document,0.0,0.0,3.0
1378,submitpresegue,0.0,0.0,2.0
1379,pre,0.0,0.0,2.0
1380,segue,0.0,0.0,4.0
1381,currentqs,0.0,0.0,2.0
1382,newredirect,0.0,0.0,2.0
1383,mypostrender,0.0,0.0,12.0
1384,unnecessary,0.0,0.0,2.0
1385,'initial',0.0,0.0,2.0
1386,social,0.0,0.0,4.0
1387,copy,0.0,0.0,4.0
1388,pages,0.0,0.0,3.0
1389,repurpse,0.0,0.0,2.0
1390,drop,0.0,0.0,4.0
1391,checkboxes,0.0,0.0,5.0
1392,become,0.0,0.0,3.0
1393,due,0.0,0.0,3.0
1394,excluded,0.0,0.0,2.0
1395,appear,0.0,0.0,2.0
1396,mappedq,0.0,0.0,2.0
1397,mapped,0.0,0.0,2.0
1398,survey,0.0,0.0,2.0
1399,prevent,0.0,0.0,7.0
1400,running,0.0,0.0,2.0
1401,script,0.0,0.0,3.0
1402,twice,0.0,0.0,2.0
1403,mappedtext,0.0,0.0,4.0
1404,'select',0.0,0.0,4.0
1405,mappedtrue,0.0,0.0,2.0
1406,'select,0.0,0.0,4.0
1407,mappedfalse,0.0,0.0,2.0
1408,num,0.0,0.0,2.0
1409,valueyes,0.0,0.0,2.0
1410,encodedtweet,0.0,0.0,2.0
1411,advancing,0.0,0.0,2.0
1412,landing,0.0,0.0,1.0
1413,noreferrer,0.0,0.0,1.0
1414,microsoft,0.0,0.0,2.0
1415,resharper,0.0,0.0,10.0
1416,disable,0.0,0.0,6.0
1417,statementisnotterminated,0.0,0.0,4.0
1418,variableusedoutofscope,0.0,0.0,2.0
1419,telemetryitem,0.0,0.0,2.0
1420,telemetrybasedata,0.0,0.0,2.0
1421,ignore,0.0,0.0,2.0
1422,fullstory,0.0,0.0,2.0
1423,requests,0.0,0.0,2.0
1424,auth,0.0,0.0,2.0
1425,req,0.0,0.0,2.0
1426,headers,0.0,0.0,2.0
1427,requestheaders,0.0,0.0,2.0
1428,delete,0.0,0.0,2.0
1429,properties,0.0,0.0,2.0
1430,url,0.0,0.0,2.0
1431,'script,0.0,0.0,2.0
1432,load,0.0,0.0,7.0
1433,respects,0.0,0.0,2.0
1434,kept,0.0,0.0,2.0
1435,website's,0.0,0.0,2.0
1436,contribution,0.0,0.0,6.0
1437,irs,0.0,0.0,2.0
1438,regulations,0.0,0.0,2.0
1439,did,0.0,0.0,5.0
1440,goods,0.0,0.0,2.0
1441,consideration,0.0,0.0,2.0
1442,wish,0.0,0.0,2.0
1443,print,0.0,0.0,3.0
1444,ppfa,0.0,0.0,8.0
1445,frequently,0.0,0.0,4.0
1446,asked,0.0,0.0,5.0
1447,faq,0.0,0.0,2.0
1448,policyterms,0.0,0.0,2.0
1449,usecontact,0.0,0.0,2.0
1450,ppau,0.0,0.0,3.0
1451,shares,0.0,0.0,1.0
1452,vision,0.0,0.0,1.0
1453,equitable,0.0,0.0,1.0
1454,articulated,0.0,0.0,1.0
1455,basic,0.0,0.0,5.0
1456,human,0.0,0.0,1.0
1457,depend,0.0,0.0,1.0
1458,opportunity,0.0,0.0,1.0
1459,path,0.0,0.0,14.0
1460,july,0.0,0.0,1.0
1461,preliminary,0.0,0.0,1.0
1462,blocking,0.0,0.0,1.0
1463,state's,0.0,0.0,1.0
1464,trigger,0.0,0.0,5.0
1465,second,0.0,0.0,4.0
1466,doors,0.0,0.0,3.0
1467,closely,0.0,0.0,3.0
1468,spread,0.0,0.0,2.0
1469,continuing,0.0,0.0,2.0
1470,recently,0.0,0.0,2.0
1471,traveled,0.0,0.0,2.0
1472,expect,0.0,0.0,2.0
1473,usual,0.0,0.0,2.0
1474,wait,0.0,0.0,3.0
1475,could,0.0,0.0,3.0
1476,introducing,0.0,0.0,1.0
1477,merch,0.0,0.0,1.0
1478,we've,0.0,0.0,2.0
1479,needed,0.0,0.0,1.0
1480,continue,0.0,0.0,2.0
1481,doing,0.0,0.0,1.0
1482,title,0.0,0.0,2.0
1483,program,0.0,0.0,2.0
1484,driving,0.0,0.0,2.0
1485,waiting,0.0,0.0,2.0
1486,beehive,0.0,0.0,1.0
1487,heard,0.0,0.0,1.0
1488,birds,0.0,0.0,2.0
1489,tend,0.0,0.0,1.0
1490,bit,0.0,0.0,1.0
1491,we’ve,0.0,0.0,2.0
1492,homegrown,0.0,0.0,1.0
1493,movement,0.0,0.0,1.0
1494,uniquely,0.0,0.0,1.0
1495,us—it’s,0.0,0.0,1.0
1496,called,0.0,0.0,1.0
1497,recognized,0.0,0.0,1.0
1498,programs,0.0,0.0,2.0
1499,curriculums,0.0,0.0,1.0
1500,class,0.0,0.0,5.0
1501,quality,0.0,0.0,1.0
1502,fellow,0.0,0.0,1.0
1503,great,0.0,0.0,13.0
1504,careers,0.0,0.0,1.0
1505,majority,0.0,0.0,1.0
1506,utahns,0.0,0.0,1.0
1507,'chat,0.0,0.0,1.0
1508,boldchatevent,0.0,0.0,1.0
1509,sunday,0.0,0.0,3.0
1510,tuesday,0.0,0.0,2.0
1511,wednesday,0.0,0.0,2.0
1512,thursday,0.0,0.0,2.0
1513,friday,0.0,0.0,2.0
1514,saturday,0.0,0.0,2.0
1515,move,0.0,0.0,3.0
1516,handler,0.0,0.0,3.0
1517,button,0.0,0.0,11.0
1518,boldchat,0.0,0.0,10.0
1519,regular,0.0,0.0,1.0
1520,case,0.0,0.0,5.0
1521,'not,0.0,0.0,1.0
1522,component,0.0,0.0,1.0
1523,console,0.0,0.0,2.0
1524,typeof,0.0,0.0,2.0
1525,pst,0.0,0.0,1.0
1526,nowpststring,0.0,0.0,1.0
1527,nowpstdate,0.0,0.0,1.0
1528,nowpstday,0.0,0.0,1.0
1529,nowpsthours,0.0,0.0,3.0
1530,nowpstminutes,0.0,0.0,1.0
1531,componentlist,0.0,0.0,2.0
1532,hidecomponentlist,0.0,0.0,2.0
1533,loaded,0.0,0.0,2.0
1534,displays,0.0,0.0,1.0
1535,module,0.0,0.0,1.0
1536,plugin,0.0,0.0,1.0
1537,loads,0.0,0.0,4.0
1538,availabilities,0.0,0.0,1.0
1539,locale,0.0,0.0,2.0
1540,boldchatwrapper,0.0,0.0,1.0
1541,components,0.0,0.0,3.0
1542,uncomment,0.0,0.0,1.0
1543,fake,0.0,0.0,1.0
1544,unavailable,0.0,0.0,1.0
1545,popup,0.0,0.0,1.0
1546,original,0.0,0.0,2.0
1547,boldchatlinks,0.0,0.0,1.0
1548,chatbuttons,0.0,0.0,1.0
1549,properly,0.0,0.0,1.0
1550,dont,0.0,0.0,1.0
1551,fail,0.0,0.0,1.0
1552,bccbid,0.0,0.0,4.0
1553,modified,0.0,0.0,1.0
1554,bcload,0.0,0.0,1.0
1555,vms,0.0,0.0,1.0
1556,detect,0.0,0.0,1.0
1557,ready,0.0,0.0,1.0
1558,added,0.0,0.0,1.0
1559,dom,0.0,0.0,2.0
1560,bold,0.0,0.0,1.0
1561,setup,0.0,0.0,2.0
1562,boldchatintervalid,0.0,0.0,1.0
1563,clear,0.0,0.0,1.0
1564,detection,0.0,0.0,1.0
1565,cancel,0.0,0.0,1.0
1566,interval,0.0,0.0,1.0
1567,boldchattimeoutid,0.0,0.0,1.0
1568,america’s,0.0,0.0,1.0
1569,marketplace,0.0,0.0,2.0
1570,inherit,0.0,0.0,1.0
1571,correctly,0.0,0.0,1.0
1572,javascript,0.0,0.0,4.0
1573,seems,0.0,0.0,1.0
1574,disabled,0.0,0.0,1.0
1575,turn,0.0,0.0,1.0
1576,cart,0.0,0.0,11.0
1577,skip,0.0,0.0,1.0
1578,currency,0.0,0.0,4.0
1579,usd,0.0,0.0,2.0
1580,dollar,0.0,0.0,2.0
1581,eur,0.0,0.0,2.0
