,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7,Total8
1091,define,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1092,definitely,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1093,del,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1094,delay,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1095,delete,2.0,0.0,2.0,28.0,0.0,2.0,0.0,0.0,0.0
1096,deleted,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1097,deliberately,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,delivered,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1099,delivers,4.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
1100,delivery,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1101,demand,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1102,demanding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,demands,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,democratic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1105,demonstrating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,demonstrators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1107,density,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1108,department,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
1109,depend,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
1110,dependable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,dependence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1112,dependent,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1113,depending,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0
1114,depictions,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,depoprovera®,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1116,depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,depth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1118,describe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1119,describes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1120,description,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0
1121,deseamos,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1122,deserve,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1123,deserves,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1124,design,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
1125,designate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1126,desire,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1127,desires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1128,desperate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1129,despuésdescripción,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1130,despuésvisión,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1131,detailed,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
1132,details,4.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0
1133,detect,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0
1134,detected,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1135,detection,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0
1136,determination,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1137,determine,0.0,0.0,0.0,28.0,0.0,0.0,1.0,1.0,8.0
1138,determined,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1139,determines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1140,determining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1141,devastating,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1142,develop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1143,developed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1144,developing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1145,development,14.0,0.0,14.0,2.0,0.0,14.0,0.0,0.0,0.0
1146,developmentnew,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1147,develops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1148,device,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
1149,devices,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
1150,dfficult,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1151,diafragma,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1152,diagnosed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1153,dialogue,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1154,diameter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1155,diaphragm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1156,diaphragms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1157,diarrhea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1158,diary,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1159,did,3.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0
1160,didn’t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1161,die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1162,died,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1163,dies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1164,diferentes,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1165,diff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
1166,differ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1167,difference,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
1168,differences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1169,different,3.0,0.0,5.0,2.0,0.0,3.0,4.0,3.0,7.0
1170,difficult,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0
1171,digit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1172,digital,9.0,0.0,9.0,0.0,0.0,9.0,1.0,1.0,0.0
1173,dilataria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1174,dilate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1175,dilation,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1176,direct,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
1177,directed,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
1178,directions,1.0,0.0,2.0,2.0,0.0,1.0,32.0,27.0,0.0
1179,directive,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1180,directly,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0
1181,director,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
1182,directories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1183,directors,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1184,directory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1185,disability,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1186,disable,6.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0
1187,disabled,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1188,disablestrs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,disabling,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1190,disadvantage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1191,disadvantages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1192,disagree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1193,disappear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1194,disappointed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1195,disc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1196,discharge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1197,disclaims,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
1198,disclose,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1199,disclosed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1200,discomfort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1201,discontinue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1202,discontinuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1203,discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1204,discounts,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,discover,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1206,discriminate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1207,discrimination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1208,discuss,1.0,0.0,3.0,6.0,0.0,1.0,3.0,3.0,6.0
1209,discussed,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0
1210,discussing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1211,discussion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1212,disease,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
1213,diseaseknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1214,diseaseless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1215,diseases,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1216,disinformation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,dislodge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1218,dismantling,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1219,disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1220,display,9.0,0.0,9.0,8.0,0.0,9.0,0.0,0.0,0.0
1221,disrupt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1222,dissolved,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1223,dissuade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1224,distance,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1225,distancing,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1226,distasteful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1227,distorting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1228,distracting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1229,distress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1230,distribute,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
1231,distributed,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
1232,diupíldora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1233,div,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
1234,diving,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1235,django,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
1236,dobbs,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1237,docasap,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1238,doctor,1.0,0.0,2.0,3.0,0.0,1.0,4.0,3.0,7.0
1239,doctor's,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1240,doctors,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
1241,doctor’s,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1242,document,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
1243,documents,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
1244,does,18.0,0.0,18.0,1.0,0.0,18.0,3.0,3.0,36.0
1245,doesn't,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1246,doesn’t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1247,dogs,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1248,doing,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
1249,dollar,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1250,dolls,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,don't,6.0,0.0,7.0,59.0,0.0,6.0,0.0,0.0,0.0
1252,donate,25.0,0.0,29.0,0.0,0.0,25.0,0.0,0.0,8.0
1253,donation,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
1254,donations,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
1255,done,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
1256,donor,16.0,0.0,18.0,56.0,0.0,16.0,0.0,0.0,1.0
1257,donors,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1258,don’t,2.0,0.0,8.0,10.0,0.0,1.0,1.0,0.0,6.0
1259,door,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
1260,doors,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1261,dose,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0
1262,dotted,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1263,douche,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1264,down,8.0,0.0,8.0,1.0,0.0,8.0,10.0,5.0,1.0
1265,download,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1266,downloaded,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1267,downloading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1268,downs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1269,do”“everyone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1270,dramatic,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
1271,drastic,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1272,draw,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1273,drawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1274,drink,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1275,drinking,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1276,drive,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
1277,drivedepressioncysts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1278,driveif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1279,drivemany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1280,driver,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1281,drivers,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1282,drivewomen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1283,driving,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1284,drop,4.0,0.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0
1285,dropdown,4.0,0.0,4.0,56.0,0.0,4.0,0.0,0.0,0.0
1286,drown,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,drug,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0
1288,drugs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1289,drugssome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1290,drugwill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1291,drynessincreased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1292,dua,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1293,due,4.0,0.0,5.0,5.0,0.0,4.0,40.0,11.0,7.0
1294,during,3.0,0.0,8.0,14.0,0.0,4.0,11.0,2.0,25.0
1295,duros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1296,dying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1297,dysfunction,4.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0
1298,día,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1299,ea's,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1300,each,4.0,0.0,4.0,5.0,0.0,4.0,1.0,1.0,27.0
1301,earlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1302,early,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0
1303,earning,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
1304,earplugs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,earrings,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1306,ease,15.0,0.0,15.0,548.0,0.0,15.0,0.0,0.0,1.0
1307,easier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1308,easily,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0
1309,east,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,2.0
1310,eastland,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1311,eastpregnancy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1312,eastwhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1313,easy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
1314,eat,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0
1315,eating,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1316,eatoaffiliatemap,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1317,ebb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1318,ecard,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
1319,ecardmessage,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1320,ecards,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1321,ecardsection,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1322,ecardupdate,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1323,ecardvalidation,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1324,echoes,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1325,ecommerce,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
1326,economic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1327,ectopic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1328,edit,1.0,0.0,1.0,56.0,0.0,1.0,0.0,0.0,0.0
1329,editor,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1330,educate,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1331,education,6.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0
1332,educational,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1333,educators,4.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0
1334,effect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1335,effective,5.0,0.0,6.0,3.0,0.0,5.0,4.0,1.0,18.0
1336,effectiveness,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0
1337,effectivenessside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1338,effects,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,36.0
1339,effectsincreased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1340,effectsis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1341,effectsthe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1342,effort,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1343,efforts,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1344,egg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1345,eggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1346,ein,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
1347,either,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1348,ejaculate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1349,ejaculating,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1350,ejaculation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1351,elected,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1352,electing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1353,election,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1354,elections,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0
1355,electionspromoting,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1356,elective,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1357,electronic,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
1358,elegir,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1359,element,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88.0
1360,element's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1361,elements,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
1362,eligible,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1363,eliminate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1364,eliminated,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1365,eliminates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1366,eliot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1367,else,75.0,0.0,78.0,6.0,0.0,75.0,1.0,1.0,88.0
1368,elsewhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1369,email,27.0,0.0,28.0,226.0,0.0,27.0,16.0,7.0,0.0
1370,emailerrormsg,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1371,emailfield,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1372,emailinfo,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1373,emailreq,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1374,emails,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1375,emailtoggle,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1376,embarazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1377,embarazomembresías,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1378,embargo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1379,embed,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1380,emerged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1381,emergencia,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1382,emergency,5.0,0.0,7.0,1.0,0.0,4.0,1.0,1.0,4.0
1383,emotional,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,9.0
1384,emotionally…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1385,emotions,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1386,empathy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1387,employ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1388,employees,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1389,employer,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1390,employment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1391,empower,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1392,empowerment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1393,empowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1394,empty,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,1.0
1395,emptying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1396,enable,5.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0
1397,enabled,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
1398,encodedtweet,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1399,encontraban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1400,encontrar,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401,encountered,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1402,encourage,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
1403,encouraged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1404,end,6.0,0.0,7.0,7.0,0.0,6.0,5.0,0.0,3.0
1405,ending,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
1406,endometrial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1407,endorse,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1408,endorsement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1409,endorsements,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1410,ends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1411,energy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1412,enforce,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1413,enforcement,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1414,engagement,7.0,0.0,7.0,2.0,0.0,7.0,0.0,0.0,0.0
